timestamp_s,y_position_mm,extrusion_steps_s
367902.810354,0.010,0.0
367902.810370,0.010,0.0
367902.810385,0.010,0.0
367902.810401,0.010,0.0
367902.810416,0.010,0.0
367902.810431,0.010,0.0
367902.810446,0.010,0.0
367902.810461,0.010,0.0
367902.810476,0.010,0.0
367902.810491,0.010,0.0
367902.810507,0.010,0.0
367902.810522,0.010,0.0
367902.810541,0.010,0.0
367902.810559,0.010,0.0
367902.810574,0.010,0.0
367902.810590,0.010,0.0
367902.810605,0.010,0.0
367902.810620,0.010,0.0
367902.810635,0.010,0.0
367902.810650,0.010,0.0
367902.810666,0.010,0.0
367902.810681,0.010,0.0
367902.810696,0.010,0.0
367902.810711,0.010,0.0
367902.810727,0.010,0.0
367902.810742,0.010,0.0
367902.810757,0.010,0.0
367902.810772,0.010,0.0
367902.810791,0.010,0.0
367902.810812,0.010,0.0
367902.810828,0.010,0.0
367902.810844,0.010,0.0
367902.810859,0.010,0.0
367902.810874,0.010,0.0
367902.810889,0.010,0.0
367902.810905,0.010,0.0
367902.810920,0.010,0.0
367902.810935,0.010,0.0
367902.810951,0.010,0.0
367902.810966,0.010,0.0
367902.810981,0.010,0.0
367902.810996,0.010,0.0
367902.811012,0.010,0.0
367902.811031,0.010,0.0
367902.811049,0.010,0.0
367902.811064,0.010,0.0
367902.811079,0.010,0.0
367902.811094,0.010,0.0
367902.811110,0.010,0.0
367902.811125,0.010,0.0
367902.811140,0.010,0.0
367902.811155,0.010,0.0
367902.811170,0.010,0.0
367902.811186,0.010,0.0
367902.811201,0.010,0.0
367902.811216,0.010,0.0
367902.811231,0.010,0.0
367902.811246,0.010,0.0
367902.811262,0.010,0.0
367902.811282,0.010,0.0
367902.811299,0.010,0.0
367902.811315,0.010,0.0
367902.811330,0.010,0.0
367902.811345,0.010,0.0
367902.811360,0.010,0.0
367902.811376,0.010,0.0
367902.811391,0.010,0.0
367902.811406,0.010,0.0
367902.811421,0.010,0.0
367902.811437,0.010,0.0
367902.811452,0.010,0.0
367902.811467,0.010,0.0
367902.811482,0.010,0.0
367902.811498,0.010,0.0
367902.811513,0.010,0.0
367902.811533,0.010,0.0
367902.811552,0.010,0.0
367902.811567,0.010,0.0
367902.811583,0.010,0.0
367902.811598,0.010,0.0
367902.811613,0.010,0.0
367902.811629,0.010,0.0
367902.811644,0.010,0.0
367902.811659,0.010,0.0
367902.811674,0.010,0.0
367902.811690,0.010,0.0
367902.811705,0.010,0.0
367902.811720,0.010,0.0
367902.811735,0.010,0.0
367902.811751,0.010,0.0
367902.811795,0.010,0.0
367902.811814,0.010,0.0
367902.811830,0.010,0.0
367902.811848,0.010,0.0
367902.811867,0.010,0.0
367902.811883,0.010,0.0
367902.811898,0.010,0.0
367902.811914,0.010,0.0
367902.811929,0.010,0.0
367902.811944,0.010,0.0
367902.811960,0.010,0.0
367902.811975,0.010,0.0
367902.811990,0.010,0.0
367902.812011,0.010,0.0
367902.812044,0.010,0.0
367902.812077,0.010,0.0
367902.812097,0.010,0.0
367902.812113,0.010,0.0
367902.812133,0.010,0.0
367902.812149,0.010,0.0
367902.812166,0.010,0.0
367902.812181,0.010,0.0
367902.812196,0.010,0.0
367902.812211,0.010,0.0
367902.812226,0.010,0.0
367902.812242,0.010,0.0
367902.812257,0.010,0.0
367902.812288,0.010,0.0
367902.812307,0.010,0.0
367902.812323,0.010,0.0
367902.812354,0.010,0.0
367902.812370,0.010,0.0
367902.812389,0.010,0.0
367902.812404,0.010,0.0
367902.812420,0.010,0.0
367902.812436,0.010,0.0
367902.812452,0.010,0.0
367902.812467,0.010,0.0
367902.812482,0.010,0.0
367902.812497,0.010,0.0
367902.812513,0.010,0.0
367902.812538,0.010,0.0
367902.812556,0.010,0.0
367902.812572,0.010,0.0
367902.812593,0.010,0.0
367902.812608,0.010,0.0
367902.812624,0.010,0.0
367902.812639,0.010,0.0
367902.812655,0.010,0.0
367902.812670,0.010,0.0
367902.812688,0.010,0.0
367902.812703,0.010,0.0
367902.812719,0.010,0.0
367902.812735,0.010,0.0
367902.812751,0.010,0.0
367902.812784,0.010,0.0
367902.812802,0.010,0.0
367902.812818,0.010,0.0
367902.812834,0.010,0.0
367902.812849,0.010,0.0
367902.812864,0.010,0.0
367902.812880,0.010,0.0
367902.812895,0.010,0.0
367902.812910,0.010,0.0
367902.812925,0.010,0.0
367902.812940,0.010,0.0
367902.812955,0.010,0.0
367902.812971,0.010,0.0
367902.812986,0.010,0.0
367902.813001,0.010,0.0
367902.813016,0.010,0.0
367902.813040,0.010,0.0
367902.813059,0.010,0.0
367902.813074,0.010,0.0
367902.813096,0.010,0.0
367902.813111,0.010,0.0
367902.813127,0.010,0.0
367902.813142,0.010,0.0
367902.813158,0.010,0.0
367902.813173,0.010,0.0
367902.813194,0.010,0.0
367902.813209,0.010,0.0
367902.813225,0.010,0.0
367902.813240,0.010,0.0
367902.813256,0.010,0.0
367902.813282,0.010,0.0
367902.813300,0.010,0.0
367902.813315,0.010,0.0
367902.813343,0.010,0.0
367902.813359,0.010,0.0
367902.813375,0.010,0.0
367902.813391,0.010,0.0
367902.813407,0.010,0.0
367902.813423,0.010,0.0
367902.813444,0.010,0.0
367902.813459,0.010,0.0
367902.813475,0.010,0.0
367902.813490,0.010,0.0
367902.813506,0.010,0.0
367902.813525,0.010,0.0
367902.813551,0.010,0.0
367902.813566,0.010,0.0
367902.813585,0.010,0.0
367902.813600,0.010,0.0
367902.813616,0.010,0.0
367902.813635,0.010,0.0
367902.813650,0.010,0.0
367902.813666,0.010,0.0
367902.813686,0.010,0.0
367902.813701,0.010,0.0
367902.813717,0.010,0.0
367902.813733,0.010,0.0
367902.813750,0.010,0.0
367902.813784,0.010,0.0
367902.813802,0.010,0.0
367902.813818,0.010,0.0
367902.813833,0.010,0.0
367902.813849,0.010,0.0
367902.813864,0.010,0.0
367902.813879,0.010,0.0
367902.813894,0.010,0.0
367902.813910,0.010,0.0
367902.813925,0.010,0.0
367902.813940,0.010,0.0
367902.813955,0.010,0.0
367902.813971,0.010,0.0
367902.813986,0.010,0.0
367902.814001,0.010,0.0
367902.814016,0.010,0.0
367902.814037,0.010,0.0
367902.814057,0.010,0.0
367902.814073,0.010,0.0
367902.814088,0.010,0.0
367902.814104,0.010,0.0
367902.814119,0.010,0.0
367902.814134,0.010,0.0
367902.814150,0.010,0.0
367902.814165,0.010,0.0
367902.814180,0.010,0.0
367902.814196,0.010,0.0
367902.814211,0.010,0.0
367902.814226,0.010,0.0
367902.814241,0.010,0.0
367902.814257,0.010,0.0
367902.814277,0.010,0.0
367902.814295,0.010,0.0
367902.814310,0.010,0.0
367902.814326,0.010,0.0
367902.814341,0.010,0.0
367902.814357,0.010,0.0
367902.814372,0.010,0.0
367902.814387,0.010,0.0
367902.814402,0.010,0.0
367902.814417,0.010,0.0
367902.814432,0.010,0.0
367902.814448,0.010,0.0
367902.814463,0.010,0.0
367902.814478,0.010,0.0
367902.814493,0.010,0.0
367902.814509,0.010,0.0
367902.814528,0.010,0.0
367902.814547,0.010,0.0
367902.814562,0.010,0.0
367902.814577,0.010,0.0
367902.814593,0.010,0.0
367902.814608,0.010,0.0
367902.814624,0.010,0.0
367902.814639,0.010,0.0
367902.814654,0.010,0.0
367902.814670,0.010,0.0
367902.814702,0.010,0.0
367902.814718,0.010,0.0
367902.814733,0.010,0.0
367902.814756,0.010,0.0
367902.814776,0.010,0.0
367902.814795,0.010,0.0
367902.814811,0.010,0.0
367902.814829,0.010,0.0
367902.814845,0.010,0.0
367902.814861,0.010,0.0
367902.814876,0.010,0.0
367902.814892,0.010,0.0
367902.814907,0.010,0.0
367902.814923,0.010,0.0
367902.814938,0.010,0.0
367902.814954,0.010,0.0
367902.814969,0.010,0.0
367902.814985,0.010,0.0
367902.815000,0.010,0.0
367902.815015,0.010,0.0
367902.815034,0.010,0.0
367902.815059,0.010,0.0
367902.815074,0.010,0.0
367902.815089,0.010,0.0
367902.815104,0.010,0.0
367902.815119,0.010,0.0
367902.815134,0.010,0.0
367902.815148,0.010,0.0
367902.815163,0.010,0.0
367902.815178,0.010,0.0
367902.815193,0.010,0.0
367902.815208,0.010,0.0
367902.815222,0.010,0.0
367902.815237,0.010,0.0
367902.815252,0.010,0.0
367902.815275,0.010,0.0
367902.815301,0.010,0.0
367902.815330,0.010,0.0
367902.815345,0.010,0.0
367902.815360,0.010,0.0
367902.815375,0.010,0.0
367902.815390,0.010,0.0
367902.815405,0.010,0.0
367902.815420,0.010,0.0
367902.815435,0.010,0.0
367902.815449,0.010,0.0
367902.815464,0.010,0.0
367902.815479,0.010,0.0
367902.815494,0.010,0.0
367902.815509,0.010,0.0
367902.815532,0.010,0.0
367902.815552,0.010,0.0
367902.815570,0.010,0.0
367902.815586,0.010,0.0
367902.815601,0.010,0.0
367902.815616,0.010,0.0
367902.815632,0.010,0.0
367902.815647,0.010,0.0
367902.815662,0.010,0.0
367902.815677,0.010,0.0
367902.815693,0.010,0.0
367902.815708,0.010,0.0
367902.815723,0.010,0.0
367902.815739,0.010,0.0
367902.815754,0.010,0.0
367902.815769,0.010,0.0
367902.815790,0.010,0.0
367902.815807,0.010,0.0
367902.815823,0.010,0.0
367902.815838,0.010,0.0
367902.815853,0.010,0.0
367902.815869,0.010,0.0
367902.815884,0.010,0.0
367902.815900,0.010,0.0
367902.815915,0.010,0.0
367902.815930,0.010,0.0
367902.815946,0.010,0.0
367902.815961,0.010,0.0
367902.815976,0.010,0.0
367902.815991,0.010,0.0
367902.816012,0.010,0.0
367902.816033,0.010,0.0
367902.816060,0.010,0.0
367902.816075,0.010,0.0
367902.816090,0.010,0.0
367902.816105,0.010,0.0
367902.816120,0.010,0.0
367902.816134,0.010,0.0
367902.816149,0.010,0.0
367902.816164,0.010,0.0
367902.816179,0.010,0.0
367902.816194,0.010,0.0
367902.816208,0.010,0.0
367902.816223,0.010,0.0
367902.816238,0.010,0.0
367902.816253,0.010,0.0
367902.816276,0.010,0.0
367902.816296,0.010,0.0
367902.816323,0.010,0.0
367902.816338,0.010,0.0
367902.816352,0.010,0.0
367902.816367,0.010,0.0
367902.816382,0.010,0.0
367902.816397,0.010,0.0
367902.816412,0.010,0.0
367902.816426,0.010,0.0
367902.816441,0.010,0.0
367902.816456,0.010,0.0
367902.816471,0.010,0.0
367902.816485,0.010,0.0
367902.816500,0.010,0.0
367902.816515,0.010,0.0
367902.816543,0.010,0.0
367902.816570,0.010,0.0
367902.816585,0.010,0.0
367902.816600,0.010,0.0
367902.816615,0.010,0.0
367902.816629,0.010,0.0
367902.816644,0.010,0.0
367902.816659,0.010,0.0
367902.816674,0.010,0.0
367902.816689,0.010,0.0
367902.816703,0.010,0.0
367902.816718,0.010,0.0
367902.816733,0.010,0.0
367902.816748,0.010,0.0
367902.816763,0.010,0.0
367902.816786,0.010,0.0
367902.816814,0.010,0.0
367902.816831,0.010,0.0
367902.816846,0.010,0.0
367902.816861,0.010,0.0
367902.816875,0.010,0.0
367902.816890,0.010,0.0
367902.816905,0.010,0.0
367902.816920,0.010,0.0
367902.816935,0.010,0.0
367902.816950,0.010,0.0
367902.816965,0.010,0.0
367902.816979,0.010,0.0
367902.816994,0.010,0.0
367902.817009,0.010,0.0
367902.817031,0.010,0.0
367902.817050,0.010,0.0
367902.817076,0.010,0.0
367902.817091,0.010,0.0
367902.817106,0.010,0.0
367902.817121,0.010,0.0
367902.817136,0.010,0.0
367902.817151,0.010,0.0
367902.817174,0.010,0.0
367902.817189,0.010,0.0
367902.817205,0.010,0.0
367902.817220,0.010,0.0
367902.817235,0.010,0.0
367902.817250,0.010,0.0
367902.817266,0.010,0.0
367902.817281,0.010,0.0
367902.817301,0.010,0.0
367902.817319,0.010,0.0
367902.817335,0.010,0.0
367902.817350,0.010,0.0
367902.817366,0.010,0.0
367902.817381,0.010,0.0
367902.817396,0.010,0.0
367902.817411,0.010,0.0
367902.817427,0.010,0.0
367902.817442,0.010,0.0
367902.817457,0.010,0.0
367902.817472,0.010,0.0
367902.817488,0.010,0.0
367902.817522,0.010,0.0
367902.817542,0.010,0.0
367902.817560,0.010,0.0
367902.817576,0.010,0.0
367902.817591,0.010,0.0
367902.817606,0.010,0.0
367902.817621,0.010,0.0
367902.817637,0.010,0.0
367902.817652,0.010,0.0
367902.817667,0.010,0.0
367902.817682,0.010,0.0
367902.817697,0.010,0.0
367902.817713,0.010,0.0
367902.817728,0.010,0.0
367902.817743,0.010,0.0
367902.817758,0.010,0.0
367902.817773,0.010,0.0
367902.817793,0.010,0.0
367902.817811,0.010,0.0
367902.817827,0.010,0.0
367902.817842,0.010,0.0
367902.817858,0.010,0.0
367902.817873,0.010,0.0
367902.817888,0.010,0.0
367902.817903,0.010,0.0
367902.817919,0.010,0.0
367902.817934,0.010,0.0
367902.817949,0.010,0.0
367902.817964,0.010,0.0
367902.817980,0.010,0.0
367902.817995,0.010,0.0
367902.818011,0.010,0.0
367902.818026,0.010,0.0
367902.818046,0.010,0.0
367902.818064,0.010,0.0
367902.818079,0.010,0.0
367902.818095,0.010,0.0
367902.818110,0.010,0.0
367902.818125,0.010,0.0
367902.818140,0.010,0.0
367902.818156,0.010,0.0
367902.818171,0.010,0.0
367902.818186,0.010,0.0
367902.818202,0.010,0.0
367902.818217,0.010,0.0
367902.818232,0.010,0.0
367902.818247,0.010,0.0
367902.818262,0.010,0.0
367902.818277,0.010,0.0
367902.818297,0.010,0.0
367902.818315,0.010,0.0
367902.818330,0.010,0.0
367902.818345,0.010,0.0
367902.818360,0.010,0.0
367902.818380,0.010,0.0
367902.818396,0.010,0.0
367902.818411,0.010,0.0
367902.818426,0.010,0.0
367902.818442,0.010,0.0
367902.818457,0.010,0.0
367902.818472,0.010,0.0
367902.818487,0.010,0.0
367902.818502,0.010,0.0
367902.818518,0.010,0.0
367902.818533,0.010,0.0
367902.818552,0.010,0.0
367902.818570,0.010,0.0
367902.818585,0.010,0.0
367902.818600,0.010,0.0
367902.818615,0.010,0.0
367902.818631,0.010,0.0
367902.818646,0.010,0.0
367902.818661,0.010,0.0
367902.818676,0.010,0.0
367902.818692,0.010,0.0
367902.818707,0.010,0.0
367902.818722,0.010,0.0
367902.818737,0.010,0.0
367902.818753,0.010,0.0
367902.818768,0.010,0.0
367902.818783,0.010,0.0
367902.818802,0.010,0.0
367902.818820,0.010,0.0
367902.818836,0.010,0.0
367902.818852,0.010,0.0
367902.818867,0.010,0.0
367902.818882,0.010,0.0
367902.818898,0.010,0.0
367902.818913,0.010,0.0
367902.818928,0.010,0.0
367902.818943,0.010,0.0
367902.818959,0.010,0.0
367902.818974,0.010,0.0
367902.818989,0.010,0.0
367902.819004,0.010,0.0
367902.819020,0.010,0.0
367902.819040,0.010,0.0
367902.819058,0.010,0.0
367902.819074,0.010,0.0
367902.819089,0.010,0.0
367902.819104,0.010,0.0
367902.819120,0.010,0.0
367902.819135,0.010,0.0
367902.819151,0.010,0.0
367902.819166,0.010,0.0
367902.819181,0.010,0.0
367902.819197,0.010,0.0
367902.819212,0.010,0.0
367902.819227,0.010,0.0
367902.819243,0.010,0.0
367902.819258,0.010,0.0
367902.819273,0.010,0.0
367902.819299,0.010,0.0
367902.819317,0.010,0.0
367902.819332,0.010,0.0
367902.819348,0.010,0.0
367902.819363,0.010,0.0
367902.819378,0.010,0.0
367902.819393,0.010,0.0
367902.819409,0.010,0.0
367902.819424,0.010,0.0
367902.819439,0.010,0.0
367902.819454,0.010,0.0
367902.819470,0.010,0.0
367902.819485,0.010,0.0
367902.819500,0.010,0.0
367902.819516,0.010,0.0
367902.819531,0.010,0.0
367902.819550,0.010,0.0
367902.819569,0.010,0.0
367902.819585,0.010,0.0
367902.819600,0.010,0.0
367902.819615,0.010,0.0
367902.819631,0.010,0.0
367902.819646,0.010,0.0
367902.819688,0.010,0.0
367902.819703,0.010,0.0
367902.819719,0.010,0.0
367902.819734,0.010,0.0
367902.819749,0.010,0.0
367902.819765,0.010,0.0
367902.819784,0.010,0.0
367902.819801,0.010,0.0
367902.819816,0.010,0.0
367902.819832,0.010,0.0
367902.819847,0.010,0.0
367902.819862,0.010,0.0
367902.819878,0.010,0.0
367902.819893,0.010,0.0
367902.819908,0.010,0.0
367902.819923,0.010,0.0
367902.819938,0.010,0.0
367902.819954,0.010,0.0
367902.819969,0.010,0.0
367902.819984,0.010,0.0
367902.819999,0.010,0.0
367902.820019,0.010,0.0
367902.820034,0.010,0.0
367902.820054,0.010,0.0
367902.820074,0.010,0.0
367902.820089,0.010,0.0
367902.820104,0.010,0.0
367902.820120,0.010,0.0
367902.820135,0.010,0.0
367902.820150,0.010,0.0
367902.820166,0.010,0.0
367902.820181,0.010,0.0
367902.820196,0.010,0.0
367902.820211,0.010,0.0
367902.820226,0.010,0.0
367902.820241,0.010,0.0
367902.820274,0.010,0.0
367902.820294,0.010,0.0
367902.820312,0.010,0.0
367902.820328,0.010,0.0
367902.820343,0.010,0.0
367902.820359,0.010,0.0
367902.820391,0.010,0.0
367902.820412,0.010,0.0
367902.820442,0.010,0.0
367902.820462,0.010,0.0
367902.820491,0.010,0.0
367902.820511,0.010,0.0
367902.820531,0.010,0.0
367902.820548,0.010,0.0
367902.820564,0.010,0.0
367902.820579,0.010,0.0
367902.820594,0.010,0.0
367902.820609,0.010,0.0
367902.820625,0.010,0.0
367902.820640,0.010,0.0
367902.820655,0.010,0.0
367902.820670,0.010,0.0
367902.820685,0.010,0.0
367902.820700,0.010,0.0
367902.820716,0.010,0.0
367902.820731,0.010,0.0
367902.820746,0.010,0.0
367902.820761,0.010,0.0
367902.820781,0.010,0.0
367902.820799,0.010,0.0
367902.820814,0.010,0.0
367902.820830,0.010,0.0
367902.820845,0.010,0.0
367902.820860,0.010,0.0
367902.820875,0.010,0.0
367902.820890,0.010,0.0
367902.820906,0.010,0.0
367902.820921,0.010,0.0
367902.820936,0.010,0.0
367902.820951,0.010,0.0
367902.820966,0.010,0.0
367902.820981,0.010,0.0
367902.820997,0.010,0.0
367902.821012,0.010,0.0
367902.821031,0.010,0.0
367902.821049,0.010,0.0
367902.821064,0.010,0.0
367902.821080,0.010,0.0
367902.821095,0.010,0.0
367902.821110,0.010,0.0
367902.821126,0.010,0.0
367902.821141,0.010,0.0
367902.821156,0.010,0.0
367902.821171,0.010,0.0
367902.821187,0.010,0.0
367902.821202,0.010,0.0
367902.821218,0.010,0.0
367902.821233,0.010,0.0
367902.821248,0.010,0.0
367902.821264,0.010,0.0
367902.821279,0.010,0.0
367902.821299,0.010,0.0
367902.821318,0.010,0.0
367902.821334,0.010,0.0
367902.821349,0.010,0.0
367902.821364,0.010,0.0
367902.821380,0.010,0.0
367902.821395,0.010,0.0
367902.821410,0.010,0.0
367902.821425,0.010,0.0
367902.821441,0.010,0.0
367902.821456,0.010,0.0
367902.821471,0.010,0.0
367902.821486,0.010,0.0
367902.821502,0.010,0.0
367902.821517,0.010,0.0
367902.821532,0.010,0.0
367902.821551,0.010,0.0
367902.821569,0.010,0.0
367902.821585,0.010,0.0
367902.821600,0.010,0.0
367902.821615,0.010,0.0
367902.821631,0.010,0.0
367902.821646,0.010,0.0
367902.821661,0.010,0.0
367902.821676,0.010,0.0
367902.821692,0.010,0.0
367902.821707,0.010,0.0
367902.821722,0.010,0.0
367902.821737,0.010,0.0
367902.821752,0.010,0.0
367902.821767,0.010,0.0
367902.821783,0.010,0.0
367902.821803,0.010,0.0
367902.821821,0.010,0.0
367902.821836,0.010,0.0
367902.821852,0.010,0.0
367902.821867,0.010,0.0
367902.821882,0.010,0.0
367902.821897,0.010,0.0
367902.821913,0.010,0.0
367902.821928,0.010,0.0
367902.821943,0.010,0.0
367902.821958,0.010,0.0
367902.821974,0.010,0.0
367902.821989,0.010,0.0
367902.822004,0.010,0.0
367902.822025,0.010,0.0
367902.822044,0.010,0.0
367902.822059,0.010,0.0
367902.822074,0.010,0.0
367902.822090,0.010,0.0
367902.822105,0.010,0.0
367902.822121,0.010,0.0
367902.822136,0.010,0.0
367902.822151,0.010,0.0
367902.822167,0.010,0.0
367902.822182,0.010,0.0
367902.822197,0.010,0.0
367902.822212,0.010,0.0
367902.822227,0.010,0.0
367902.822242,0.010,0.0
367902.822258,0.010,0.0
367902.822278,0.010,0.0
367902.822296,0.010,0.0
367902.822312,0.010,0.0
367902.822327,0.010,0.0
367902.822342,0.010,0.0
367902.822358,0.010,0.0
367902.822373,0.010,0.0
367902.822389,0.010,0.0
367902.822404,0.010,0.0
367902.822419,0.010,0.0
367902.822435,0.010,0.0
367902.822450,0.010,0.0
367902.822465,0.010,0.0
367902.822481,0.010,0.0
367902.822496,0.010,0.0
367902.822511,0.010,0.0
367902.822531,0.010,0.0
367902.822549,0.010,0.0
367902.822564,0.010,0.0
367902.822580,0.010,0.0
367902.822595,0.010,0.0
367902.822611,0.010,0.0
367902.822626,0.010,0.0
367902.822641,0.010,0.0
367902.822656,0.010,0.0
367902.822671,0.010,0.0
367902.822687,0.010,0.0
367902.822702,0.010,0.0
367902.822717,0.010,0.0
367902.822732,0.010,0.0
367902.822748,0.010,0.0
367902.822763,0.010,0.0
367902.822783,0.010,0.0
367902.822801,0.010,0.0
367902.822816,0.010,0.0
367902.822832,0.010,0.0
367902.822847,0.010,0.0
367902.822863,0.010,0.0
367902.822878,0.010,0.0
367902.822893,0.010,0.0
367902.822908,0.010,0.0
367902.822923,0.010,0.0
367902.822938,0.010,0.0
367902.822954,0.010,0.0
367902.822969,0.010,0.0
367902.822984,0.010,0.0
367902.822999,0.010,0.0
367902.823033,0.010,0.0
367902.823051,0.010,0.0
367902.823067,0.010,0.0
367902.823082,0.010,0.0
367902.823098,0.010,0.0
367902.823113,0.010,0.0
367902.823128,0.010,0.0
367902.823143,0.010,0.0
367902.823159,0.010,0.0
367902.823174,0.010,0.0
367902.823189,0.010,0.0
367902.823205,0.010,0.0
367902.823220,0.010,0.0
367902.823235,0.010,0.0
367902.823250,0.010,0.0
367902.823266,0.010,0.0
367902.823281,0.010,0.0
367902.823300,0.010,0.0
367902.823318,0.010,0.0
367902.823334,0.010,0.0
367902.823349,0.010,0.0
367902.823365,0.010,0.0
367902.823380,0.010,0.0
367902.823396,0.010,0.0
367902.823411,0.010,0.0
367902.823426,0.010,0.0
367902.823442,0.010,0.0
367902.823457,0.010,0.0
367902.823473,0.010,0.0
367902.823488,0.010,0.0
367902.823503,0.010,0.0
367902.823518,0.010,0.0
367902.823534,0.010,0.0
367902.823553,0.010,0.0
367902.823572,0.010,0.0
367902.823587,0.010,0.0
367902.823603,0.010,0.0
367902.823618,0.010,0.0
367902.823633,0.010,0.0
367902.823649,0.010,0.0
367902.823664,0.010,0.0
367902.823679,0.010,0.0
367902.823694,0.010,0.0
367902.823710,0.010,0.0
367902.823725,0.010,0.0
367902.823740,0.010,0.0
367902.823755,0.010,0.0
367902.823776,0.010,0.0
367902.823793,0.010,0.0
367902.823809,0.010,0.0
367902.823824,0.010,0.0
367902.823839,0.010,0.0
367902.823855,0.010,0.0
367902.823870,0.010,0.0
367902.823885,0.010,0.0
367902.823900,0.010,0.0
367902.823916,0.010,0.0
367902.823931,0.010,0.0
367902.823946,0.010,0.0
367902.823961,0.010,0.0
367902.823977,0.010,0.0
367902.823992,0.010,0.0
367902.824009,0.010,0.0
367902.824028,0.010,0.0
367902.824047,0.010,0.0
367902.824063,0.010,0.0
367902.824078,0.010,0.0
367902.824094,0.010,0.0
367902.824109,0.010,0.0
367902.824124,0.010,0.0
367902.824139,0.010,0.0
367902.824155,0.010,0.0
367902.824170,0.010,0.0
367902.824185,0.010,0.0
367902.824200,0.010,0.0
367902.824215,0.010,0.0
367902.824231,0.010,0.0
367902.824246,0.010,0.0
367902.824261,0.010,0.0
367902.824276,0.010,0.0
367902.824296,0.010,0.0
367902.824315,0.010,0.0
367902.824331,0.010,0.0
367902.824346,0.010,0.0
367902.824362,0.010,0.0
367902.824377,0.010,0.0
367902.824393,0.010,0.0
367902.824408,0.010,0.0
367902.824423,0.010,0.0
367902.824439,0.010,0.0
367902.824454,0.010,0.0
367902.824469,0.010,0.0
367902.824484,0.010,0.0
367902.824500,0.010,0.0
367902.824515,0.010,0.0
367902.824530,0.010,0.0
367902.824550,0.010,0.0
367902.824567,0.010,0.0
367902.824583,0.010,0.0
367902.824598,0.010,0.0
367902.824613,0.010,0.0
367902.824637,0.010,0.0
367902.824651,0.010,0.0
367902.824666,0.010,0.0
367902.824681,0.010,0.0
367902.824695,0.010,0.0
367902.824710,0.010,0.0
367902.824725,0.010,0.0
367902.824740,0.010,0.0
367902.824755,0.010,0.0
367902.824778,0.010,0.0
367902.824797,0.010,0.0
367902.824823,0.010,0.0
367902.824837,0.010,0.0
367902.824852,0.010,0.0
367902.824867,0.010,0.0
367902.824882,0.010,0.0
367902.824897,0.010,0.0
367902.824911,0.010,0.0
367902.824926,0.010,0.0
367902.824940,0.010,0.0
367902.824955,0.010,0.0
367902.824970,0.010,0.0
367902.824984,0.010,0.0
367902.824999,0.010,0.0
367902.825022,0.010,0.0
367902.825042,0.010,0.0
367902.825067,0.010,0.0
367902.825082,0.010,0.0
367902.825097,0.010,0.0
367902.825112,0.010,0.0
367902.825127,0.010,0.0
367902.825141,0.010,0.0
367902.825156,0.010,0.0
367902.825171,0.010,0.0
367902.825194,0.010,0.0
367902.825210,0.010,0.0
367902.825225,0.010,0.0
367902.825240,0.010,0.0
367902.825255,0.010,0.0
367902.825270,0.010,0.0
367902.825291,0.010,0.0
367902.825308,0.010,0.0
367902.825324,0.010,0.0
367902.825339,0.010,0.0
367902.825354,0.010,0.0
367902.825369,0.010,0.0
367902.825385,0.010,0.0
367902.825400,0.010,0.0
367902.825416,0.010,0.0
367902.825431,0.010,0.0
367902.825446,0.010,0.0
367902.825462,0.010,0.0
367902.825477,0.010,0.0
367902.825492,0.010,0.0
367902.825507,0.010,0.0
367902.825523,0.010,0.0
367902.825548,0.010,0.0
367902.825566,0.010,0.0
367902.825583,0.010,0.0
367902.825598,0.010,0.0
367902.825613,0.010,0.0
367902.825629,0.010,0.0
367902.825644,0.010,0.0
367902.825659,0.010,0.0
367902.825674,0.010,0.0
367902.825690,0.010,0.0
367902.825705,0.010,0.0
367902.825720,0.010,0.0
367902.825735,0.010,0.0
367902.825751,0.010,0.0
367902.825782,0.010,0.0
367902.825802,0.010,0.0
367902.825820,0.010,0.0
367902.825835,0.010,0.0
367902.825860,0.010,0.0
367902.825876,0.010,0.0
367902.825892,0.010,0.0
367902.825907,0.010,0.0
367902.825922,0.010,0.0
367902.825938,0.010,0.0
367902.825953,0.010,0.0
367902.825968,0.010,0.0
367902.825984,0.010,0.0
367902.825999,0.010,0.0
367902.826014,0.010,0.0
367902.826034,0.010,0.0
367902.826055,0.010,0.0
367902.826092,0.010,0.0
367902.826108,0.010,0.0
367902.826131,0.010,0.0
367902.826146,0.010,0.0
367902.826162,0.010,0.0
367902.826177,0.010,0.0
367902.826193,0.010,0.0
367902.826208,0.010,0.0
367902.826230,0.010,0.0
367902.826246,0.010,0.0
367902.826261,0.010,0.0
367902.826277,0.010,0.0
367902.826297,0.010,0.0
367902.826320,0.010,0.0
367902.826336,0.010,0.0
367902.826351,0.010,0.0
367902.826371,0.010,0.0
367902.826386,0.010,0.0
367902.826402,0.010,0.0
367902.826420,0.010,0.0
367902.826440,0.010,0.0
367902.826455,0.010,0.0
367902.826471,0.010,0.0
367902.826487,0.010,0.0
367902.826502,0.010,0.0
367902.826518,0.010,0.0
367902.826538,0.010,0.0
367902.826556,0.010,0.0
367902.826572,0.010,0.0
367902.826587,0.010,0.0
367902.826602,0.010,0.0
367902.826618,0.010,0.0
367902.826633,0.010,0.0
367902.826649,0.010,0.0
367902.826665,0.010,0.0
367902.826680,0.010,0.0
367902.826696,0.010,0.0
367902.826711,0.010,0.0
